2013-10-15 14:55:10 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.3.883 for Minecraft 1.6.4 loading
2013-10-15 14:55:10 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_21, running on Windows 8:amd64:6.2, installed at C:\Program Files\Java\jre7
2013-10-15 14:55:10 [FINE] [ForgeModLoader] Java classpath at launch is C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\minecraftforge\minecraftforge\9.11.0.883\minecraftforge-9.11.0.883.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\minecraft\launchwrapper\1.7\launchwrapper-1.7.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\ow2\asm\asm-all\4.1\asm-all-4.1.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\scala-lang\scala-library\2.10.2\scala-library-2.10.2.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\scala-lang\scala-compiler\2.10.2\scala-compiler-2.10.2.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\lzma\lzma\0.0.1\lzma-0.0.1.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\sf\jopt-simple\jopt-simple\4.5\jopt-simple-4.5.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\codecjorbis\20101023\codecjorbis-20101023.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\codecwav\20101023\codecwav-20101023.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\libraryjavasound\20101123\libraryjavasound-20101123.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\librarylwjglopenal\20100824\librarylwjglopenal-20100824.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\soundsystem\20120107\soundsystem-20120107.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\argo\argo\2.25_fixed\argo-2.25_fixed.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\bouncycastle\bcprov-jdk15on\1.47\bcprov-jdk15on-1.47.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\google\guava\guava\14.0\guava-14.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\apache\commons\commons-lang3\3.1\commons-lang3-3.1.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\commons-io\commons-io\2.4\commons-io-2.4.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\java\jinput\jinput\2.0.5\jinput-2.0.5.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\java\jutils\jutils\1.0.0\jutils-1.0.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\google\code\gson\gson\2.2.2\gson-2.2.2.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl\2.9.0\lwjgl-2.9.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl_util\2.9.0\lwjgl_util-2.9.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\versions\1.6.4-Forge9.11.0.883\1.6.4-Forge9.11.0.883.jar
2013-10-15 14:55:10 [FINE] [ForgeModLoader] Java library path at launch is C:\Users\cédric\AppData\Roaming\.minecraft\versions\1.6.4-Forge9.11.0.883\1.6.4-Forge9.11.0.883-natives-510312070840968
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Loaded coremod FMLCorePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Loaded coremod FMLForgePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Discovering coremods
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.AccessTransformer
2013-10-15 14:55:11 [INFO] [STDOUT] Loaded 40 rules from AccessTransformer config file fml_at.cfg
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.MarkerTransformer
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.SideTransformer
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer net.minecraftforge.transformers.ForgeAccessTransformer
2013-10-15 14:55:11 [INFO] [STDOUT] Loaded 109 rules from AccessTransformer config file forge_at.cfg
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer net.minecraftforge.transformers.EventTransformer
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Running coremod plugins
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Running coremod plugin FMLCorePlugin
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.biome.BiomeDecorator (input size 5564), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.biome.BiomeDecorator (new size 9450)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.biome.BiomeDecorator (input size 5564), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.biome.BiomeDecorator (new size 9450)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenForest (input size 1421), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenForest (new size 2567)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenSwamp (input size 2197), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenSwamp (new size 3203)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenMinable (input size 1534), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenMinable (new size 2563)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenBigMushroom (input size 1924), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenBigMushroom (new size 2814)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenTaiga1 (input size 1541), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenTaiga1 (new size 2502)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenTaiga2 (input size 1629), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenTaiga2 (new size 2822)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenShrub (input size 990), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenShrub (new size 1506)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenHugeTrees (input size 2993), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenHugeTrees (new size 4592)
2013-10-15 14:55:19 [FINEST] [Forge] Sent event FMLPostInitializationEvent to mod Forge
2013-10-15 14:55:19 [FINEST] [mcp] Sending event FMLLoadCompleteEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [mcp] Sent event FMLLoadCompleteEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [FML] Sending event FMLLoadCompleteEvent to mod FML
2013-10-15 14:55:19 [FINEST] [FML] Sent event FMLLoadCompleteEvent to mod FML
2013-10-15 14:55:19 [FINEST] [Forge] Sending event FMLLoadCompleteEvent to mod Forge
2013-10-15 14:55:19 [FINEST] [Forge] Sent event FMLLoadCompleteEvent to mod Forge
2013-10-15 14:55:19 [INFO] [ForgeModLoader] Forge Mod Loader has successfully loaded 3 mods
2013-10-15 14:55:19 [WARNING] [Forge Mod Loader] Mod Forge Mod Loader is missing a pack.mcmeta file, things may not work well
2013-10-15 14:55:19 [WARNING] [Minecraft Forge] Mod Minecraft Forge is missing a pack.mcmeta file, things may not work well
2013-10-15 14:55:19 [INFO] [Minecraft-Client] Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge
2013-10-15 14:55:19 [INFO] [STDOUT] 
2013-10-15 14:55:19 [INFO] [STDOUT] SoundSystem shutting down...
2013-10-15 14:55:20 [INFO] [STDOUT]     Author: Paul Lamb, www.paulscode.com
2013-10-15 14:55:20 [INFO] [STDOUT] 
2013-10-15 14:55:20 [INFO] [STDOUT] 
2013-10-15 14:55:20 [INFO] [STDOUT] Starting up SoundSystem...
2013-10-15 14:55:20 [INFO] [STDOUT] Initializing LWJGL OpenAL
2013-10-15 14:55:20 [INFO] [STDOUT]     (The LWJGL binding of OpenAL.  For more information, see http://www.lwjgl.org)
2013-10-15 14:55:20 [INFO] [STDOUT] OpenAL initialized.
2013-10-15 14:55:20 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.WorldRenderer (input size 4282), found 1 patch
2013-10-15 14:55:20 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.WorldRenderer (new size 5337)
2013-10-15 14:55:20 [INFO] [STDOUT] 
2013-10-15 14:55:42 [INFO] [Minecraft-Client] Stopping!
2013-10-15 14:55:42 [INFO] [STDOUT] 
2013-10-15 14:55:42 [INFO] [STDOUT] SoundSystem shutting down...
2013-10-15 14:55:43 [INFO] [STDOUT]     Author: Paul Lamb, www.paulscode.com
2013-10-15 14:55:43 [INFO] [STDOUT] 
